GCM	RCM	scenario	time_step	variable	file	url
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	historical	day	tasmax	tasmaxAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/historical/day/tasmaxAdjust/tasmaxAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	historical	day	tasmax	tasmaxAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/historical/day/tasmaxAdjust/tasmaxAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_19510101-20051231.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	historical	day	tasmin	tasminAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/historical/day/tasminAdjust/tasminAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	historical	day	tasmin	tasminAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/historical/day/tasminAdjust/tasminAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_19510101-20051231.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	evspsblpot	evspsblpotAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_Hg0175_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/evspsblpotAdjust/evspsblpotAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_Hg0175_OLD.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	evspsblpot	evspsblpotAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231_FAO.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/evspsblpotAdjust/evspsblpotAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231_FAO.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	evspsblpot	evspsblpotAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231_Hg0175.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/evspsblpotAdjust/evspsblpotAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231_Hg0175.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	huss	hussAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/hussAdjust/hussAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	huss	hussAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/hussAdjust/hussAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	prsn	prsnAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/prsnAdjust/prsnAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	prsn	prsnAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/prsnAdjust/prsnAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	prtot	prtotAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/prtotAdjust/prtotAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	prtot	prtotAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/prtotAdjust/prtotAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	rlds	rldsAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/rldsAdjust/rldsAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	rlds	rldsAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/rldsAdjust/rldsAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	rsds	rsdsAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/rsdsAdjust/rsdsAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	rsds	rsdsAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/rsdsAdjust/rsdsAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	sfcWind	sfcWindAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/sfcWindAdjust/sfcWindAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	sfcWind	sfcWindAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/sfcWindAdjust/sfcWindAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	tas	tasAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/tasAdjust/tasAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	tas	tasAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/tasAdjust/tasAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	tasmax	tasmaxAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/tasmaxAdjust/tasmaxAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	tasmax	tasmaxAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/tasmaxAdjust/tasmaxAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	tasmin	tasminAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/tasminAdjust/tasminAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
IPSL-IPSL-CM5A-MR	DMI-HIRHAM5	rcp85	day	tasmin	tasminAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/DMI-HIRHAM5/rcp85/day/tasminAdjust/tasminAdjust_France_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_v1_MF-ADAMONT-SAFRAN-1980-2011_day_20060101-21001231.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	evspsblpot	evspsblpotAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_Hg0175.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/evspsblpotAdjust/evspsblpotAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_Hg0175.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	evspsblpot	evspsblpotAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_Hg0175_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/evspsblpotAdjust/evspsblpotAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_Hg0175_OLD.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	huss	hussAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/hussAdjust/hussAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	huss	hussAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/hussAdjust/hussAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	prsn	prsnAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/prsnAdjust/prsnAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	prsn	prsnAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/prsnAdjust/prsnAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	prtot	prtotAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/prtotAdjust/prtotAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	prtot	prtotAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/prtotAdjust/prtotAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	rlds	rldsAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/rldsAdjust/rldsAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	rlds	rldsAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/rldsAdjust/rldsAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	rsds	rsdsAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/rsdsAdjust/rsdsAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	rsds	rsdsAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/rsdsAdjust/rsdsAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	sfcWind	sfcWindAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/sfcWindAdjust/sfcWindAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	sfcWind	sfcWindAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/sfcWindAdjust/sfcWindAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	tas	tasAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/tasAdjust/tasAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	tas	tasAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/tasAdjust/tasAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
IPSL-IPSL-CM5A-MR	IPSL-WRF381P	historical	day	tasmax	tasmaxAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/IPSL-IPSL-CM5A-MR/IPSL-WRF381P/historical/day/tasmaxAdjust/tasmaxAdjust_France_IPSL-IPSL-CM5A-MR_historical_r1i1p1_IPSL-WRF381P_v1_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc
